x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.989342859,13.0671524761,2000-07-24,1,4.689087,0.7606124,38.03062,35.229205,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-25,15.23243,4.361724,0.8127869,40.639345,34.86112,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-26,0,4.268192,0.8055187,40.275935,35.34533,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-27,0,5.031,0.7974877,39.874385,36.963125,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-28,0,5.102708,0.789385,39.46925,36.61005,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-29,9.352123,4.843935,0.818094,40.9047,38.043195,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-30,15.83707,4.921879,0.8720715,43.603575,38.74963,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-31,11.54672,4.6935,0.9095085,45.475425,38.82106,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-01,0,4.745792,0.9017627,45.088135,40.538875,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-02,0,4.779691,0.893983,44.69915,40.378125,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-03,0,4.959456,0.8860235,44.301175,41.70029,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-04,13.539,4.693404,0.9312475,46.562375,42.92919,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-05,0,5.225508,0.923022,46.1511,44.532135,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-06,20.64788,4.551646,0.996173,49.80865,45.04933,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-07,0,4.459195,0.9887137,49.435685,48.960405,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-08,0.7675676,4.534184,0.9841796,49.20898,49.19694,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-09,0,4.80229,0.9763773,48.818865,48.818865,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-10,6.112741,5.256489,0.9920126,49.60063,49.60063,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-11,0,4.535428,0.9844771,49.223855,49.223855,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-12,12.44093,4.067911,1.026035,51.30175,51.30175,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-13,0,4.320679,1.018714,50.9357,50.9357,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-14,16.40232,4.710105,1.075113,53.75565,51.01415,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-15,2.767568,5.320445,1.077609,53.88045,50.5981,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-16,0,5.241327,1.069368,53.4684,53.0498,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-17,9.919691,4.912524,1.100227,55.01135,54.4302,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-18,0,4.718325,1.092508,54.6254,54.6254,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-19,23.42085,4.358696,1.176691,58.83455,57.01075,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-20,0.01853282,4.598326,1.169165,58.45825,57.2038,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-21,8.2139,5.097923,1.193171,59.65855,59.65855,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-22,0,5.183248,1.184988,59.2494,59.2494,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-23,18.04402,4.028788,1.248484,62.4242,60.17505,Good,45.0393981934
-0.989342859,13.0671524761,2000-08-24,6.988417,4.704193,1.268094,63.4047,63.4047,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-25,4.446332,4.977645,1.277495,63.87475,63.87475,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-26,0,4.339248,1.270156,63.5078,63.8071,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-27,0,4.543823,1.262612,63.1306,63.1306,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-28,0,4.848116,1.254764,62.7382,65.9408985,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-29,0,3.905426,1.247859,62.39295,66.06465,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-30,4.2139,4.295044,1.257034,62.8517,67.5803733908,Watch,45.0393981934
-0.989342859,13.0671524761,2000-08-31,0,4.376435,1.249657,62.48285,67.2237421697,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-01,32.52201,3.656561,1.370114,68.5057,68.5057,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-02,0,4.505992,1.362608,68.1304,69.998747,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-03,0,4.357059,1.355251,67.76255,69.8892383763,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-04,3.660232,4.530643,1.362026,68.1013,69.341588,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-05,3.036293,4.844943,1.366048,68.3024,69.2525309656,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-06,3,4.534752,1.370239,68.51195,69.8762955,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-07,7,4.723742,1.389875,69.49375,69.9975497188,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-08,1.464865,5.276335,1.387324,69.3662,70.3147865062,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-09,0,4.377602,1.379947,68.99735,70.98755,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-10,0,4.495724,1.372451,68.62255,71.1892,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-11,0,4.691141,1.36476,68.238,71.2117555,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-12,0,4.819792,1.35694,67.847,71.1220466016,Watch,45.0393981934
-0.989342859,13.0671524761,2000-09-13,0,5.158402,1.348782,67.4391,71.136819782,Watch,45.0393981934
