admin2,indicator,choice,value,context,phase
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,5
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_2_mois,0.005492879065335941,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,5
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,1_an_plus,0.3045681575174989,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,5
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,3_5_mois,0.03649898272361942,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,5
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,6_1_an,0.6424542225628739,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,5
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
seno,pop_disp_3m,moins_1_ans,0.010985758130671881,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,1
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_2_mois,0.00915027111049256,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,1
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,1_an_plus,0.5031776070934991,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,1
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,3_5_mois,0.01830054222098512,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,1
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
soum,pop_disp_3m,6_1_an,0.46937157957502307,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,1
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_2_mois,0.04357624198565736,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,1
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,1_an_plus,0.403772218691885,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,1
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,3_5_mois,0.13124308158507036,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,1
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
sourou,pop_disp_3m,6_1_an,0.4214084577373873,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,1
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_2_mois,0.07272727272727272,bfa_2020,5
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
tapoa,pop_disp_3m,1_an_plus,0.12727272727272726,bfa_2020,1
