admin2,semaine,nb_cases_cholera,nb_cases_awd,nb_death_awd,nb_cases_meningitis,nb_cases_malaria,nb_cases_dengues,femme_local,homme_local,total_local,total,total_pdi,weights_adm2,nb_cases_cholera_twoWeeks_mean,nb_cases_awd_twoWeeks_mean,nb_death_awd_twoWeeks_mean,nb_cases_meningitis_twoWeeks_mean,nb_cases_malaria_twoWeeks_mean,nb_cases_dengues_twoWeeks_mean,nb_cases_cholera_per100k,nb_cases_awd_per100k,nb_death_awd_per100k,nb_cases_meningitis_per100k,nb_cases_malaria_per100k,nb_cases_dengues_per100k,nb_cases_cholera_twoWeeks_mean_per100k,nb_cases_awd_twoWeeks_mean_per100k,nb_death_awd_twoWeeks_mean_per100k,nb_cases_meningitis_twoWeeks_mean_per100k,nb_cases_malaria_twoWeeks_mean_per100k,nb_cases_dengues_twoWeeks_mean_per100k
sissili,21,0,0,0,0,14,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,14.5,0,0,0,0,0,4.504533491206508,0,0,0,0,0,4.665409687321025,0
sissili,22,0,0,0,0,10,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,12,0,0,0,0,0,3.217523922290362,0,0,0,0,0,3.8610287067484346,0
sissili,23,0,0,0,0,18,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,14,0,0,0,0,0,5.791543060122652,0,0,0,0,0,4.504533491206508,0
sissili,24,0,0,0,0,17,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,17.5,0,0,0,0,0,5.469790667893616,0,0,0,0,0,5.630666864008134,0
sissili,25,0,0,0,0,16,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,16.5,0,0,0,0,0,5.14803827566458,0,0,0,0,0,5.308914471779098,0
sissili,26,0,0,0,0,22,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,19,0,0,0,0,0,7.078552629038797,0,0,0,0,0,6.113295452351688,0
sissili,27,0,0,0,0,30,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,26,0,0,0,0,0,9.652571766871086,0,0,0,0,0,8.365562197954942,0
sissili,28,0,0,0,0,61,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,45.5,0,0,0,0,0,19.62689592597121,0,0,0,0,0,14.639733846421148,0
sissili,29,0,0,0,0,81,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,71,0,0,0,0,0,26.061943770551938,0,0,0,0,0,22.844419848261573,0
sissili,30,0,0,0,0,97,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,89,0,0,0,0,0,31.209982046216513,0,0,0,0,0,28.635962908384222,0
sissili,31,0,0,0,0,94,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,95.5,0,0,0,0,0,30.244724869529403,0,0,0,0,0,30.727353457872958,0
sissili,32,0,0,0,0,125,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,109.5,0,0,0,0,0,40.21904902862953,0,0,0,0,0,35.23188694907947,0
sissili,33,0,0,0,0,144,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,134.5,0,0,0,0,0,46.33234448098121,0,0,0,0,0,43.275696754805374,0
sissili,34,0,0,0,0,122,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,133,0,0,0,0,0,39.25379185194242,0,0,0,0,0,42.793068166461815,0
sissili,35,0,0,0,0,181,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,151.5,0,0,0,0,0,58.237182993455555,0,0,0,0,0,48.745487422698986,0
sissili,36,0,0,0,0,178,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,179.5,0,0,0,0,0,57.271925816768444,0,0,0,0,0,57.75455440511201,0
sissili,37,0,0,0,0,161,0,165822,141842,307664,310798,NA,0.01112873849065119,0,0,0,0,169.5,0,0,0,0,0,51.802135148874825,0,0,0,0,0,54.537030482821635,0
soum,1,0,0,0,0,391,0,259648,256748,516396,727808,NA,0.026060608187323798,NA,NA,NA,NA,NA,NA,0,0,0,0,53.72295990151249,0,NA,NA,NA,NA,NA,NA
soum,2,0,0,0,0,169,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,280,0,0,0,0,0,23.220409778403095,0,0,0,0,0,38.471684839957796,0
soum,3,0,0,0,0,138,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,153.5,0,0,0,0,0,18.961044671122057,0,0,0,0,0,21.090727224762574,0
soum,4,0,0,0,0,150,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,144,0,0,0,0,0,20.609831164263102,0,0,0,0,0,19.785437917692576,0
soum,5,0,0,0,0,103,1,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,126.5,0.5,0,0,0,0,14.15208406612733,0.1373988744284207,0,0,0,0,17.380957615195214,0.06869943721421035
soum,6,0,0,0,0,116,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,109.5,0.5,0,0,0,0,15.938269433696798,0,0,0,0,0,15.045176749912065,0.06869943721421035
soum,7,0,0,0,0,96,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,106,0,0,0,0,0,13.190291945128386,0,0,0,0,0,14.564280689412593,0
soum,8,0,0,0,0,110,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,103,0,0,0,0,0,15.113876187126277,0,0,0,0,0,14.15208406612733,0
soum,9,0,0,0,0,84,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,97,0,0,0,0,0,11.541505451987337,0,0,0,0,0,13.327690819556805,0
soum,10,0,0,0,0,61,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,72.5,0,0,0,0,0,8.381331340133661,0,0,0,0,0,9.9614183960605,0
soum,11,0,0,0,2,94,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,1,77.5,0,0,0,0,0.2747977488568414,12.915494196271544,0,0,0,0,0.1373988744284207,10.648412768202602,0
soum,12,0,0,0,1,68,1,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,1.5,81,0.5,0,0,0,0.1373988744284207,9.343123461132606,0.1373988744284207,0,0,0,0.20609831164263104,11.129308828702076,0.06869943721421035
soum,13,0,0,0,0,59,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0.5,63.5,0.5,0,0,0,0,8.10653359127682,0,0,0,0,0.06869943721421035,8.724828526204712,0.06869943721421035
soum,14,0,0,0,0,43,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,51,0,0,0,0,0,5.908151600422089,0,0,0,0,0,7.007342595849455,0
soum,15,0,0,0,0,46,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,44.5,0,0,0,0,0,6.320348223707351,0,0,0,0,0,6.11424991206472,0
soum,16,0,0,0,0,44,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,45,0,0,0,0,0,6.0455504748505104,0,0,0,0,0,6.182949349278931,0
soum,17,0,0,0,0,49,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,46.5,0,0,0,0,0,6.732544846992614,0,0,0,0,0,6.3890476609215625,0
soum,18,0,0,0,0,54,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,51.5,0,0,0,0,0,7.419539219134716,0,0,0,0,0,7.076042033063665,0
soum,19,0,0,0,0,51,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,52.5,0,0,0,0,0,7.007342595849455,0,0,0,0,0,7.213440907492085,0
soum,20,0,0,0,0,43,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,47,0,0,0,0,0,5.908151600422089,0,0,0,0,0,6.457747098135772,0
soum,21,0,0,0,0,29,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,36,0,0,0,0,0,3.9845673584241994,0,0,0,0,0,4.946359479423144,0
soum,22,0,0,0,0,58,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,43.5,0,0,0,0,0,7.969134716848399,0,0,0,0,0,5.9768510376363,0
soum,23,0,0,0,0,47,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,52.5,0,0,0,0,0,6.457747098135772,0,0,0,0,0,7.213440907492085,0
soum,24,0,0,0,0,48,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,47.5,0,0,0,0,0,6.595145972564193,0,0,0,0,0,6.526446535349982,0
soum,25,0,0,0,0,36,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,42,0,0,0,0,0,4.946359479423144,0,0,0,0,0,5.770752725993669,0
soum,26,0,0,0,0,61,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,48.5,0,0,0,0,0,8.381331340133661,0,0,0,0,0,6.663845409778403,0
soum,27,0,0,0,0,47,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,54,0,0,0,0,0,6.457747098135772,0,0,0,0,0,7.419539219134716,0
soum,28,0,0,0,0,51,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,49,0,0,0,0,0,7.007342595849455,0,0,0,0,0,6.732544846992614,0
soum,29,0,0,0,1,69,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0.5,60,0,0,0,0,0.1373988744284207,9.480522335561028,0,0,0,0,0.06869943721421035,8.24393246570524,0
soum,30,0,0,0,0,53,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0.5,61,0,0,0,0,0,7.2821403447062965,0,0,0,0,0.06869943721421035,8.381331340133661,0
soum,31,0,0,0,0,99,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,76,0,0,0,0,0,13.60248856841365,0,0,0,0,0,10.442314456559972,0
soum,32,0,0,0,0,126,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,112.5,0,0,0,0,0,17.312258177981008,0,0,0,0,0,15.457373373197326,0
soum,33,0,0,0,0,350,1,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,238,0.5,0,0,0,0,48.089606049947236,0.1373988744284207,0,0,0,0,32.70093211396412,0.06869943721421035
soum,34,0,0,0,2,245,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,1,297.5,0.5,0,0,0,0.2747977488568414,33.66272423496307,0,0,0,0,0.1373988744284207,40.87616514245515,0.06869943721421035
soum,35,0,0,0,0,277,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,1,261,0,0,0,0,0,38.05948821667253,0,0,0,0,0.1373988744284207,35.8611062258178,0
soum,36,0,0,0,0,338,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0,307.5,0,0,0,0,0,46.44081955680619,0,0,0,0,0,42.25015388673936,0
soum,37,0,0,0,1,291,0,259648,256748,516396,727808,NA,0.026060608187323798,0,0,0,0.5,314.5,0,0,0,0,0.1373988744284207,39.983072458670414,0,0,0,0,0.06869943721421035,43.211946007738305,0
sourou,1,0,0,0,0,83,0,153335,149666,303001,313183,NA,0.011214138143481014,NA,NA,NA,NA,NA,NA,0,0,0,0,26.502077060376838,0,NA,NA,NA,NA,NA,NA
sourou,2,0,0,0,1,56,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,69.5,0,0,0,0,0.3193021332575523,17.88091946242293,0,0,0,0,0.15965106662877615,22.191498261399886,0
sourou,3,0,0,0,0,58,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,57,0,0,0,0,0,18.519523728938033,0,0,0,0,0.15965106662877615,18.200221595680482,0
sourou,4,0,0,0,1,44,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,51,0,0,0,0,0.3193021332575523,14.049293863332302,0,0,0,0,0.15965106662877615,16.284408796135168,0
sourou,5,0,0,0,0,61,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,52.5,0,0,0,0,0,19.47743012871069,0,0,0,0,0.15965106662877615,16.763361996021494,0
sourou,6,0,0,0,2,63,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,1,62,0,0,0,0,0.6386042665151046,20.116034395225796,0,0,0,0,0.3193021332575523,19.79673226196824,0
sourou,7,0,0,0,1,55,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,1.5,59,0,0,0,0,0.3193021332575523,17.561617329165376,0,0,0,0,0.4789531998863284,18.838825862195584,0
sourou,8,0,0,0,0,62,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,58.5,0,0,0,0,0,19.79673226196824,0,0,0,0,0.15965106662877615,18.67917479556681,0
sourou,9,0,0,0,0,55,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,58.5,0,0,0,0,0,17.561617329165376,0,0,0,0,0,18.67917479556681,0
sourou,10,0,0,0,0,55,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,55,0,0,0,0,0,17.561617329165376,0,0,0,0,0,17.561617329165376,0
sourou,11,0,0,0,0,12,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,33.5,0,0,0,0,0,3.831625599090627,0,0,0,0,0,10.696621464128002,0
sourou,12,0,0,0,0,39,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,25.5,0,0,0,0,0,12.452783197044539,0,0,0,0,0,8.142204398067584,0
sourou,13,0,0,0,1,44,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,41.5,0,0,0,0,0.3193021332575523,14.049293863332302,0,0,0,0,0.15965106662877615,13.251038530188419,0
sourou,14,0,0,0,0,46,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,45,0,0,0,0,0,14.687898129847406,0,0,0,0,0.15965106662877615,14.368595996589853,0
sourou,15,0,0,0,0,41,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,43.5,0,0,0,0,0,13.091387463559645,0,0,0,0,0,13.889642796703525,0
sourou,16,0,0,0,0,50,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,45.5,0,0,0,0,0,15.965106662877615,0,0,0,0,0,14.528247063218629,0
sourou,17,0,0,0,0,57,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,53.5,0,0,0,0,0,18.200221595680482,0,0,0,0,0,17.082664129279046,0
sourou,18,0,0,0,0,53,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,55,0,0,0,0,0,16.923013062650273,0,0,0,0,0,17.561617329165376,0
sourou,19,0,0,0,0,40,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,46.5,0,0,0,0,0,12.77208533030209,0,0,0,0,0,14.84754919647618,0
sourou,20,0,0,0,0,39,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,39.5,0,0,0,0,0,12.452783197044539,0,0,0,0,0,12.612434263673316,0
sourou,21,0,0,0,0,32,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,35.5,0,0,0,0,0,10.217668264241674,0,0,0,0,0,11.335225730643106,0
sourou,22,0,0,0,0,34,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,33,0,0,0,0,0,10.856272530756778,0,0,0,0,0,10.536970397499227,0
sourou,23,0,0,0,1,40,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,37,0,0,0,0,0.3193021332575523,12.77208533030209,0,0,0,0,0.15965106662877615,11.814178930529435,0
sourou,24,0,0,0,0,47,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,43.5,0,0,0,0,0,15.007200263104957,0,0,0,0,0.15965106662877615,13.889642796703525,0
sourou,25,0,0,0,0,50,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,48.5,0,0,0,0,0,15.965106662877615,0,0,0,0,0,15.486153462991286,0
sourou,26,0,0,0,1,54,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,52,0,0,0,0,0.3193021332575523,17.242315195907825,0,0,0,0,0.15965106662877615,16.60371092939272,0
sourou,27,0,0,0,0,42,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0.5,48,0,0,0,0,0,13.410689596817196,0,0,0,0,0.15965106662877615,15.326502396362509,0
sourou,28,0,0,0,0,61,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,51.5,0,0,0,0,0,19.47743012871069,0,0,0,0,0,16.444059862763943,0
sourou,29,0,0,0,0,75,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,68,0,0,0,0,0,23.94765999431642,0,0,0,0,0,21.712545061513556,0
sourou,30,0,0,0,0,79,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,77,0,0,0,0,0,25.224868527346633,0,0,0,0,0,24.586264260831527,0
sourou,31,0,0,0,0,71,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,75,0,0,0,0,0,22.670451461286213,0,0,0,0,0,23.94765999431642,0
sourou,32,0,0,0,0,117,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,94,0,0,0,0,0,37.35834959113362,0,0,0,0,0,30.014400526209915,0
sourou,33,0,0,0,0,150,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,133.5,0,0,0,0,0,47.89531998863284,0,0,0,0,0,42.626834789883226,0
sourou,34,0,1,0,0,151,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0.5,0,0,150.5,0,0,0.3193021332575523,0,0,48.21462212189039,0,0,0.15965106662877615,0,0,48.05497105526162,0
sourou,35,0,0,0,0,124,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0.5,0,0,137.5,0,0,0,0,0,39.59346452393648,0,0,0.15965106662877615,0,0,43.90404332291344,0
sourou,36,0,0,0,0,152,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,138,0,0,0,0,0,48.53392425514795,0,0,0,0,0,44.06369438954221,0
sourou,37,0,0,0,0,168,0,153335,149666,303001,313183,NA,0.011214138143481014,0,0,0,0,160,0,0,0,0,0,53.642758387268785,0,0,0,0,0,51.08834132120836,0
tapoa,1,0,0,0,0,269,0,266562,256688,523250,528659,NA,0.018929683465560163,NA,NA,NA,NA,NA,NA,0,0,0,0,50.8834617399874,0,NA,NA,NA,NA,NA,NA
tapoa,2,0,0,0,0,411,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,340,0,0,0,0,0,77.74387648749004,0,0,0,0,0,64.31366911373873,0
tapoa,3,0,0,0,0,154,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,282.5,0,0,0,0,0,29.13030895151695,0,0,0,0,0,53.4370927195035,0
tapoa,4,0,0,0,3,171,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,1.5,162.5,0,0,0,0,0.567473551003577,32.34599240720389,0,0,0,0,0.2837367755017885,30.738150679360416,0
tapoa,5,0,0,0,0,159,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,1.5,165,0,0,0,0,0,30.07609820318958,0,0,0,0,0.2837367755017885,31.211045305196734,0
tapoa,6,0,0,0,0,181,1,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,170,0.5,0,0,0,0,34.237570910549145,0.18915785033452567,0,0,0,0,32.15683455686936,0.09457892516726284
tapoa,7,0,0,0,1,165,1,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,173,1,0,0,0,0.18915785033452567,31.211045305196734,0.18915785033452567,0,0,0,0.09457892516726284,32.72430810787294,0.18915785033452567
tapoa,8,0,0,0,8,146,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,4.5,155.5,0.5,0,0,0,1.5132628026762054,27.617046148840746,0,0,0,0,0.8512103265053654,29.41404572701874,0.09457892516726284
tapoa,9,0,0,0,4,130,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,6,138,0,0,0,0,0.7566314013381027,24.590520543488335,0,0,0,0,1.134947102007154,26.10378334616454,0
tapoa,10,0,0,0,3,177,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,3.5,153.5,0,0,0,0,0.567473551003577,33.48093950921104,0,0,0,0,0.6620524761708398,29.03573002634969,0
tapoa,11,0,0,0,1,108,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,2,142.5,0,0,0,0,0.18915785033452567,20.42904783612877,0,0,0,0,0.37831570066905135,26.954993672669907,0
tapoa,12,0,0,0,0,100,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,104,0,0,0,0,0,18.915785033452565,0,0,0,0,0.09457892516726284,19.67241643479067,0
tapoa,13,0,0,0,1,126,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,113,0,0,0,0,0.18915785033452567,23.833889142150234,0,0,0,0,0.09457892516726284,21.3748370878014,0
tapoa,14,0,0,0,0,153,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,139.5,0,0,0,0,0,28.941151101182427,0,0,0,0,0.09457892516726284,26.38752012166633,0
tapoa,15,0,0,0,0,112,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,132.5,0,0,0,0,0,21.185679237466875,0,0,0,0,0,25.063415169324653,0
tapoa,16,0,0,0,0,156,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,134,0,0,0,0,0,29.508624652186,0,0,0,0,0,25.347151944826436,0
tapoa,17,0,0,0,0,162,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,159,0,0,0,0,0,30.643571754193154,0,0,0,0,0,30.07609820318958,0
tapoa,18,0,0,0,2,138,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,1,150,0,0,0,0,0.37831570066905135,26.10378334616454,0,0,0,0,0.18915785033452567,28.373677550178847,0
tapoa,19,0,0,0,0,150,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,1,144,0,0,0,0,0,28.373677550178847,0,0,0,0,0.18915785033452567,27.238730448171694,0
tapoa,20,0,0,0,0,149,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,149.5,0,0,0,0,0,28.184519699844323,0,0,0,0,0,28.279098625011585,0
tapoa,21,0,0,0,1,126,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,137.5,0,0,0,0,0.18915785033452567,23.833889142150234,0,0,0,0,0.09457892516726284,26.00920442099728,0
tapoa,22,0,0,0,0,102,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,114,0,0,0,0,0,19.294100734121617,0,0,0,0,0.09457892516726284,21.563994938135924,0
tapoa,23,0,0,0,0,139,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,120.5,0,0,0,0,0,26.29294119649907,0,0,0,0,0,22.79352096531034,0
tapoa,24,0,0,0,0,126,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,132.5,0,0,0,0,0,23.833889142150234,0,0,0,0,0,25.063415169324653,0
tapoa,25,0,0,0,0,160,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,143,0,0,0,0,0,30.265256053524105,0,0,0,0,0,27.04957259783717,0
tapoa,26,0,0,0,0,127,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,143.5,0,0,0,0,0,24.02304699248476,0,0,0,0,0,27.14415152300443,0
tapoa,27,0,0,0,0,311,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,219,0,0,0,0,0,58.82809145403748,0,0,0,0,0,41.425569223261114,0
tapoa,28,0,0,0,0,428,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,369.5,0,0,0,0,0,80.95955994317698,0,0,0,0,0,69.89382569860723,0
tapoa,29,0,0,0,1,423,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,425.5,0,0,0,0,0.18915785033452567,80.01377069150436,0,0,0,0,0.09457892516726284,80.48666531734067,0
tapoa,30,0,0,0,0,455,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,439,0,0,0,0,0,86.06682190220918,0,0,0,0,0.09457892516726284,83.04029629685677,0
tapoa,31,0,0,0,0,434,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,444.5,0,0,0,0,0,82.09450704518413,0,0,0,0,0,84.08066447369666,0
tapoa,32,0,0,0,0,446,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,440,0,0,0,0,0,84.36440124919844,0,0,0,0,0,83.22945414719129,0
tapoa,33,0,0,0,0,522,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0,484,0,0,0,0,0,98.7403978746224,0,0,0,0,0,91.55239956191042,0
tapoa,34,0,0,0,1,572,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,547,0,0,0,0,0.18915785033452567,108.19829039134868,0,0,0,0,0.09457892516726284,103.46934413298554,0
tapoa,35,0,0,0,0,478,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,525,0,0,0,0,0,90.41745245990326,0,0,0,0,0.09457892516726284,99.30787142562598,0
tapoa,36,0,0,0,1,367,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,422.5,0,0,0,0,0.18915785033452567,69.42093107277091,0,0,0,0,0.09457892516726284,79.9191917663371,0
tapoa,37,0,0,0,0,597,0,266562,256688,523250,528659,NA,0.018929683465560163,0,0,0,0.5,482,0,0,0,0,0,112.92723664971182,0,0,0,0,0.09457892516726284,91.17408386124136,0
tuy,1,0,0,0,0,85,0,174832,170985,345817,347250,NA,0.012433974610128205,NA,NA,NA,NA,NA,NA,0,0,0,0,24.47804175665947,0,NA,NA,NA,NA,NA,NA
tuy,2,0,0,0,1,94,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0,0,0.5,89.5,0,0,0,0,0.28797696184305255,27.06983441324694,0,0,0,0,0.14398848092152627,25.7739380849532,0
tuy,3,0,0,0,0,99,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0,0,0.5,96.5,0,0,0,0,0,28.509719222462202,0,0,0,0,0.14398848092152627,27.789776817854573,0
tuy,4,0,0,0,1,81,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0,0,0.5,90,0,0,0,0,0.28797696184305255,23.326133909287254,0,0,0,0,0.14398848092152627,25.91792656587473,0
tuy,5,0,1,0,0,87,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,0.5,84,0,0,0.28797696184305255,0,0,25.053995680345572,0,0,0.14398848092152627,0,0.14398848092152627,24.190064794816415,0
tuy,6,0,0,0,1,76,1,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,0.5,81.5,0.5,0,0,0,0.28797696184305255,21.886249100071993,0.28797696184305255,0,0.14398848092152627,0,0.14398848092152627,23.470122390208786,0.14398848092152627
tuy,7,0,1,0,1,70,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,1,73,0.5,0,0.28797696184305255,0,0.28797696184305255,20.158387329013678,0,0,0.14398848092152627,0,0.28797696184305255,21.02231821454284,0.14398848092152627
tuy,8,0,0,0,1,73,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,1,71.5,0,0,0,0,0.28797696184305255,21.02231821454284,0,0,0.14398848092152627,0,0.28797696184305255,20.590352771778257,0
tuy,9,0,1,0,0,70,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,0.5,71.5,0,0,0.28797696184305255,0,0,20.158387329013678,0,0,0.14398848092152627,0,0.14398848092152627,20.590352771778257,0
tuy,10,0,0,0,0,63,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0.5,0,0,66.5,0,0,0,0,0,18.14254859611231,0,0,0.14398848092152627,0,0,19.150467962562995,0
tuy,11,0,0,0,1,66,0,174832,170985,345817,347250,NA,0.012433974610128205,0,0,0,0.5,64.5,0,0,0,0,0.28797696184305255,19.006479481641467,0,0,0,0,0.14398848092152627,18.57451403887689,0
