admin2,year,month,nb_events
oubritenga,2013,7,0
oubritenga,2013,8,0
oubritenga,2013,9,0
oubritenga,2013,10,0
oubritenga,2013,11,0
oubritenga,2013,12,0
oubritenga,2014,1,0
oubritenga,2014,2,0
oubritenga,2014,3,0
oubritenga,2014,4,0
oubritenga,2014,5,0
oubritenga,2014,6,0
oubritenga,2014,7,0
oubritenga,2014,8,0
oubritenga,2014,9,0
oubritenga,2014,10,0
oubritenga,2014,11,0
oubritenga,2014,12,0
oubritenga,2015,1,0
oubritenga,2015,2,0
oubritenga,2015,3,0
oubritenga,2015,4,1
oubritenga,2015,5,0
oubritenga,2015,6,0
oubritenga,2015,7,0
oubritenga,2015,8,0
oubritenga,2015,9,0
oubritenga,2015,10,0
oubritenga,2015,11,0
oubritenga,2015,12,0
oubritenga,2016,1,0
oubritenga,2016,2,0
oubritenga,2016,3,0
oubritenga,2016,4,1
oubritenga,2016,5,0
oubritenga,2016,6,0
oubritenga,2016,7,0
oubritenga,2016,8,0
oubritenga,2016,9,0
oubritenga,2016,10,0
oubritenga,2016,11,0
oubritenga,2016,12,0
oubritenga,2017,1,1
oubritenga,2017,2,0
oubritenga,2017,3,0
oubritenga,2017,4,0
oubritenga,2017,5,0
oubritenga,2017,6,0
oubritenga,2017,7,0
oubritenga,2017,8,0
oubritenga,2017,9,0
oubritenga,2017,10,0
oubritenga,2017,11,0
oubritenga,2017,12,0
oubritenga,2018,1,0
oubritenga,2018,2,0
oubritenga,2018,3,0
oubritenga,2018,4,0
oubritenga,2018,5,0
oubritenga,2018,6,0
oubritenga,2018,7,0
oubritenga,2018,8,0
oubritenga,2018,9,1
oubritenga,2018,10,0
oubritenga,2018,11,0
oubritenga,2018,12,1
oubritenga,2019,1,0
oubritenga,2019,2,0
oubritenga,2019,3,0
oubritenga,2019,4,1
oubritenga,2019,5,0
oubritenga,2019,6,0
oubritenga,2019,7,0
oubritenga,2019,8,0
oubritenga,2019,9,0
oubritenga,2019,10,0
oubritenga,2019,11,0
oubritenga,2019,12,0
oubritenga,2020,1,0
oubritenga,2020,2,0
oubritenga,2020,3,0
oubritenga,2020,4,0
oubritenga,2020,5,0
oubritenga,2020,6,0
oubritenga,2020,7,0
oubritenga,2020,8,0
oubritenga,2020,9,0
oubritenga,2020,10,0
oubritenga,2020,11,0
oubritenga,2020,12,0
oudalan,1997,2,0
oudalan,1998,12,0
oudalan,1999,1,0
oudalan,1999,3,0
oudalan,1999,4,0
oudalan,1999,5,0
oudalan,1999,6,0
oudalan,1999,7,0
oudalan,1999,8,0
oudalan,1999,11,0
oudalan,1999,12,0
oudalan,2000,1,0
oudalan,2000,4,0
oudalan,2000,5,0
oudalan,2000,10,0
oudalan,2000,11,0
oudalan,2000,12,0
oudalan,2001,6,0
oudalan,2001,7,0
oudalan,2001,12,0
oudalan,2002,2,0
oudalan,2002,9,0
oudalan,2003,10,0
oudalan,2004,2,0
oudalan,2004,6,0
oudalan,2005,2,0
oudalan,2005,10,0
oudalan,2005,12,0
oudalan,2006,5,0
oudalan,2006,6,0
oudalan,2006,7,0
oudalan,2006,12,0
oudalan,2007,10,0
oudalan,2008,2,0
oudalan,2008,3,0
oudalan,2008,5,0
oudalan,2008,6,0
oudalan,2009,1,0
oudalan,2010,2,0
oudalan,2010,3,0
oudalan,2010,4,0
oudalan,2010,7,0
oudalan,2011,1,0
oudalan,2011,2,0
oudalan,2011,3,0
oudalan,2011,4,1
oudalan,2011,5,0
oudalan,2011,6,0
oudalan,2011,7,0
oudalan,2011,9,0
oudalan,2011,12,0
oudalan,2012,1,0
oudalan,2012,2,0
oudalan,2012,3,0
oudalan,2012,4,0
oudalan,2012,5,0
oudalan,2012,6,0
oudalan,2012,7,0
oudalan,2012,8,0
oudalan,2012,9,0
oudalan,2012,10,0
oudalan,2012,11,0
oudalan,2012,12,0
oudalan,2013,1,0
oudalan,2013,2,0
oudalan,2013,3,0
oudalan,2013,5,0
oudalan,2013,6,0
oudalan,2013,7,0
oudalan,2013,8,0
oudalan,2013,9,0
oudalan,2013,10,0
oudalan,2013,11,0
oudalan,2013,12,0
oudalan,2014,1,0
oudalan,2014,2,0
oudalan,2014,3,0
oudalan,2014,4,0
oudalan,2014,5,0
oudalan,2014,6,0
oudalan,2014,7,0
oudalan,2014,8,0
oudalan,2014,9,0
oudalan,2014,10,0
oudalan,2014,11,0
oudalan,2014,12,0
oudalan,2015,1,0
oudalan,2015,2,0
oudalan,2015,3,0
oudalan,2015,4,1
oudalan,2015,5,0
oudalan,2015,6,0
oudalan,2015,7,0
oudalan,2015,8,1
oudalan,2015,9,0
oudalan,2015,10,0
oudalan,2015,11,0
oudalan,2015,12,0
oudalan,2016,1,1
oudalan,2016,2,0
oudalan,2016,3,0
oudalan,2016,4,0
oudalan,2016,5,1
oudalan,2016,6,0
oudalan,2016,7,0
oudalan,2016,8,0
oudalan,2016,9,1
oudalan,2016,10,1
oudalan,2016,11,0
oudalan,2016,12,0
oudalan,2017,1,0
oudalan,2017,2,0
oudalan,2017,3,0
oudalan,2017,4,2
oudalan,2017,5,2
oudalan,2017,6,0
oudalan,2017,7,0
oudalan,2017,8,0
oudalan,2017,9,0
oudalan,2017,10,3
oudalan,2017,11,2
oudalan,2017,12,1
oudalan,2018,1,1
oudalan,2018,2,2
oudalan,2018,3,1
oudalan,2018,4,0
oudalan,2018,5,2
oudalan,2018,6,0
oudalan,2018,7,0
oudalan,2018,8,0
oudalan,2018,9,3
oudalan,2018,10,6
oudalan,2018,11,2
oudalan,2018,12,9
oudalan,2019,1,6
oudalan,2019,2,9
oudalan,2019,3,2
oudalan,2019,4,4
oudalan,2019,5,6
oudalan,2019,6,7
oudalan,2019,7,11
oudalan,2019,8,6
oudalan,2019,9,6
oudalan,2019,10,8
oudalan,2019,11,9
oudalan,2019,12,6
oudalan,2020,1,9
oudalan,2020,2,8
oudalan,2020,3,13
oudalan,2020,4,8
oudalan,2020,5,16
oudalan,2020,6,11
oudalan,2020,7,11
oudalan,2020,8,5
oudalan,2020,9,11
oudalan,2020,10,28
oudalan,2020,11,18
oudalan,2020,12,0
passore,1997,2,0
passore,1998,12,0
passore,1999,1,0
passore,1999,3,0
passore,1999,4,0
passore,1999,5,0
passore,1999,6,0
passore,1999,7,0
passore,1999,8,0
passore,1999,11,0
passore,1999,12,0
passore,2000,1,0
passore,2000,4,0
passore,2000,5,0
passore,2000,10,0
passore,2000,11,0
passore,2000,12,0
passore,2001,6,0
passore,2001,7,0
passore,2001,12,0
passore,2002,2,0
passore,2002,9,0
passore,2003,10,0
passore,2004,2,0
passore,2004,6,0
passore,2005,2,0
passore,2005,10,0
passore,2005,12,0
passore,2006,5,0
passore,2006,6,0
passore,2006,7,0
passore,2006,12,0
passore,2007,10,0
passore,2008,2,0
passore,2008,3,0
passore,2008,5,0
passore,2008,6,0
passore,2009,1,0
passore,2010,2,0
passore,2010,3,0
passore,2010,4,0
passore,2010,7,0
passore,2011,1,0
passore,2011,2,0
passore,2011,3,2
passore,2011,4,1
passore,2011,5,0
passore,2011,6,0
passore,2011,7,0
passore,2011,9,1
passore,2011,12,0
passore,2012,1,0
passore,2012,2,0
passore,2012,3,0
passore,2012,4,0
passore,2012,5,0
passore,2012,6,0
passore,2012,7,0
passore,2012,8,0
passore,2012,9,0
passore,2012,10,0
passore,2012,11,0
passore,2012,12,1
passore,2013,1,0
passore,2013,2,0
passore,2013,3,0
passore,2013,5,0
passore,2013,6,0
passore,2013,7,0
passore,2013,8,0
passore,2013,9,0
passore,2013,10,0
passore,2013,11,0
passore,2013,12,0
passore,2014,1,0
passore,2014,2,0
passore,2014,3,0
passore,2014,4,0
passore,2014,5,0
passore,2014,6,0
passore,2014,7,0
passore,2014,8,0
passore,2014,9,0
passore,2014,10,0
passore,2014,11,0
passore,2014,12,0
passore,2015,1,0
passore,2015,2,0
passore,2015,3,0
passore,2015,4,0
passore,2015,5,1
passore,2015,6,0
passore,2015,7,0
passore,2015,8,0
passore,2015,9,0
passore,2015,10,0
passore,2015,11,0
passore,2015,12,0
passore,2016,1,0
passore,2016,2,0
passore,2016,3,0
passore,2016,4,0
passore,2016,5,0
passore,2016,6,0
passore,2016,7,0
passore,2016,8,0
passore,2016,9,0
passore,2016,10,0
passore,2016,11,0
passore,2016,12,0
passore,2017,1,0
passore,2017,2,0
passore,2017,3,0
passore,2017,4,0
passore,2017,5,0
passore,2017,6,0
passore,2017,7,0
passore,2017,8,0
passore,2017,9,0
passore,2017,10,0
passore,2017,11,1
passore,2017,12,0
passore,2018,1,0
passore,2018,2,0
passore,2018,3,0
passore,2018,4,0
passore,2018,5,1
passore,2018,6,0
passore,2018,7,0
passore,2018,8,0
passore,2018,9,0
passore,2018,10,1
passore,2018,11,1
passore,2018,12,0
passore,2019,1,0
passore,2019,2,0
passore,2019,3,0
passore,2019,4,1
passore,2019,5,0
passore,2019,6,0
passore,2019,7,0
passore,2019,8,1
passore,2019,9,0
passore,2019,10,0
passore,2019,11,0
passore,2019,12,0
passore,2020,1,0
passore,2020,2,0
passore,2020,3,0
passore,2020,4,0
passore,2020,5,0
passore,2020,6,0
passore,2020,7,0
passore,2020,8,0
passore,2020,9,0
passore,2020,10,0
passore,2020,11,0
passore,2020,12,0
poni,1997,2,0
poni,1998,12,0
poni,1999,1,0
poni,1999,3,0
poni,1999,4,0
poni,1999,5,0
poni,1999,6,0
poni,1999,7,0
poni,1999,8,0
poni,1999,11,0
poni,1999,12,0
poni,2000,1,0
poni,2000,4,0
poni,2000,5,0
poni,2000,10,0
poni,2000,11,0
poni,2000,12,0
poni,2001,6,0
poni,2001,7,0
poni,2001,12,0
poni,2002,2,0
poni,2002,9,0
poni,2003,10,0
poni,2004,2,0
poni,2004,6,0
poni,2005,2,0
poni,2005,10,0
poni,2005,12,0
poni,2006,5,0
poni,2006,6,0
poni,2006,7,0
poni,2006,12,0
poni,2007,10,0
poni,2008,2,0
poni,2008,3,0
poni,2008,5,3
poni,2008,6,0
poni,2009,1,0
poni,2010,2,0
poni,2010,3,0
poni,2010,4,0
poni,2010,7,1
poni,2011,1,0
poni,2011,2,1
poni,2011,3,1
poni,2011,4,0
poni,2011,5,1
poni,2011,6,0
poni,2011,7,0
poni,2011,9,0
poni,2011,12,0
poni,2012,1,0
poni,2012,2,0
poni,2012,3,0
poni,2012,4,0
poni,2012,5,0
poni,2012,6,0
poni,2012,7,0
poni,2012,8,3
poni,2012,9,0
poni,2012,10,1
poni,2012,11,0
poni,2012,12,0
poni,2013,1,0
poni,2013,2,0
poni,2013,3,0
poni,2013,5,0
poni,2013,6,0
poni,2013,7,0
poni,2013,8,0
poni,2013,9,0
poni,2013,10,0
poni,2013,11,0
poni,2013,12,2
poni,2014,1,0
poni,2014,2,0
poni,2014,3,0
poni,2014,4,0
poni,2014,5,0
poni,2014,6,0
poni,2014,7,0
poni,2014,8,0
poni,2014,9,0
poni,2014,10,0
poni,2014,11,0
poni,2014,12,0
poni,2015,1,0
poni,2015,2,0
poni,2015,3,0
poni,2015,4,0
poni,2015,5,0
poni,2015,6,1
poni,2015,7,0
poni,2015,8,0
poni,2015,9,1
poni,2015,10,0
poni,2015,11,0
poni,2015,12,0
poni,2016,1,0
poni,2016,2,0
poni,2016,3,0
poni,2016,4,0
poni,2016,5,2
poni,2016,6,0
poni,2016,7,0
poni,2016,8,0
poni,2016,9,0
poni,2016,10,0
poni,2016,11,0
poni,2016,12,0
poni,2017,1,0
poni,2017,2,0
poni,2017,3,0
poni,2017,4,0
poni,2017,5,0
poni,2017,6,0
poni,2017,7,0
poni,2017,8,0
poni,2017,9,0
poni,2017,10,0
poni,2017,11,0
poni,2017,12,0
poni,2018,1,0
poni,2018,2,0
poni,2018,3,0
poni,2018,4,0
poni,2018,5,0
poni,2018,6,1
poni,2018,7,0
poni,2018,8,0
poni,2018,9,2
poni,2018,10,1
poni,2018,11,1
poni,2018,12,3
poni,2019,1,2
poni,2019,2,4
poni,2019,3,2
poni,2019,4,1
poni,2019,5,2
poni,2019,6,3
poni,2019,7,3
poni,2019,8,1
poni,2019,9,2
poni,2019,10,0
poni,2019,11,0
poni,2019,12,2
poni,2020,1,3
poni,2020,2,1
poni,2020,3,1
poni,2020,4,2
poni,2020,5,0
poni,2020,6,0
poni,2020,7,1
poni,2020,8,0
poni,2020,9,0
poni,2020,10,1
poni,2020,11,0
poni,2020,12,0
sanguie,1997,2,0
sanguie,1998,12,0
sanguie,1999,1,0
sanguie,1999,3,0
sanguie,1999,4,0
sanguie,1999,5,0
sanguie,1999,6,0
sanguie,1999,7,0
sanguie,1999,8,0
sanguie,1999,11,0
sanguie,1999,12,0
sanguie,2000,1,0
sanguie,2000,4,0
sanguie,2000,5,0
sanguie,2000,10,0
sanguie,2000,11,0
sanguie,2000,12,0
sanguie,2001,6,0
sanguie,2001,7,0
sanguie,2001,12,0
sanguie,2002,2,0
sanguie,2002,9,0
sanguie,2003,10,0
sanguie,2004,2,0
sanguie,2004,6,0
sanguie,2005,2,0
sanguie,2005,10,0
sanguie,2005,12,0
sanguie,2006,5,0
sanguie,2006,6,0
sanguie,2006,7,0
sanguie,2006,12,0
sanguie,2007,10,0
sanguie,2008,2,0
sanguie,2008,3,0
sanguie,2008,5,0
sanguie,2008,6,0
sanguie,2009,1,0
sanguie,2010,2,0
sanguie,2010,3,0
sanguie,2010,4,0
sanguie,2010,7,0
sanguie,2011,1,0
sanguie,2011,2,3
sanguie,2011,3,0
sanguie,2011,4,0
sanguie,2011,5,0
sanguie,2011,6,0
sanguie,2011,7,0
sanguie,2011,9,0
sanguie,2011,12,0
sanguie,2012,1,0
sanguie,2012,2,0
sanguie,2012,3,0
sanguie,2012,4,0
sanguie,2012,5,0
sanguie,2012,6,0
sanguie,2012,7,0
sanguie,2012,8,0
sanguie,2012,9,1
sanguie,2012,10,0
sanguie,2012,11,0
sanguie,2012,12,0
sanguie,2013,1,0
sanguie,2013,2,0
sanguie,2013,3,0
sanguie,2013,5,0
sanguie,2013,6,0
sanguie,2013,7,0
sanguie,2013,8,0
sanguie,2013,9,0
sanguie,2013,10,0
sanguie,2013,11,0
sanguie,2013,12,0
sanguie,2014,1,0
sanguie,2014,2,0
sanguie,2014,3,0
sanguie,2014,4,0
sanguie,2014,5,0
sanguie,2014,6,0
sanguie,2014,7,0
sanguie,2014,8,0
sanguie,2014,9,0
sanguie,2014,10,0
sanguie,2014,11,0
sanguie,2014,12,0
sanguie,2015,1,0
sanguie,2015,2,0
sanguie,2015,3,0
sanguie,2015,4,0
sanguie,2015,5,0
sanguie,2015,6,0
sanguie,2015,7,0
sanguie,2015,8,1
sanguie,2015,9,1
sanguie,2015,10,0
sanguie,2015,11,0
sanguie,2015,12,0
sanguie,2016,1,0
sanguie,2016,2,0
sanguie,2016,3,0
sanguie,2016,4,0
sanguie,2016,5,0
sanguie,2016,6,0
sanguie,2016,7,0
sanguie,2016,8,0
sanguie,2016,9,1
sanguie,2016,10,0
sanguie,2016,11,0
sanguie,2016,12,0
sanguie,2017,1,0
sanguie,2017,2,0
sanguie,2017,3,0
sanguie,2017,4,0
sanguie,2017,5,3
sanguie,2017,6,0
sanguie,2017,7,0
sanguie,2017,8,0
sanguie,2017,9,1
sanguie,2017,10,0
sanguie,2017,11,0
sanguie,2017,12,1
sanguie,2018,1,0
sanguie,2018,2,0
sanguie,2018,3,0
sanguie,2018,4,0
sanguie,2018,5,0
sanguie,2018,6,0
sanguie,2018,7,0
sanguie,2018,8,0
sanguie,2018,9,0
sanguie,2018,10,0
sanguie,2018,11,0
sanguie,2018,12,0
sanguie,2019,1,0
sanguie,2019,2,0
sanguie,2019,3,0
sanguie,2019,4,0
sanguie,2019,5,0
sanguie,2019,6,0
sanguie,2019,7,0
sanguie,2019,8,0
sanguie,2019,9,0
sanguie,2019,10,0
sanguie,2019,11,0
sanguie,2019,12,0
sanguie,2020,1,0
sanguie,2020,2,0
sanguie,2020,3,0
sanguie,2020,4,0
sanguie,2020,5,0
sanguie,2020,6,0
sanguie,2020,7,0
sanguie,2020,8,0
sanguie,2020,9,1
sanguie,2020,10,0
sanguie,2020,11,0
sanguie,2020,12,0
sanmatenga,1997,2,0
sanmatenga,1998,12,0
sanmatenga,1999,1,0
sanmatenga,1999,3,0
sanmatenga,1999,4,0
sanmatenga,1999,5,0
sanmatenga,1999,6,0
sanmatenga,1999,7,0
sanmatenga,1999,8,0
sanmatenga,1999,11,0
sanmatenga,1999,12,0
sanmatenga,2000,1,0
sanmatenga,2000,4,0
sanmatenga,2000,5,0
sanmatenga,2000,10,0
sanmatenga,2000,11,0
sanmatenga,2000,12,0
sanmatenga,2001,6,0
sanmatenga,2001,7,0
sanmatenga,2001,12,0
sanmatenga,2002,2,1
sanmatenga,2002,9,0
sanmatenga,2003,10,0
sanmatenga,2004,2,0
sanmatenga,2004,6,0
sanmatenga,2005,2,0
sanmatenga,2005,10,0
sanmatenga,2005,12,0
sanmatenga,2006,5,0
sanmatenga,2006,6,1
sanmatenga,2006,7,0
sanmatenga,2006,12,0
sanmatenga,2007,10,0
sanmatenga,2008,2,0
sanmatenga,2008,3,0
sanmatenga,2008,5,0
sanmatenga,2008,6,0
sanmatenga,2009,1,0
sanmatenga,2010,2,0
sanmatenga,2010,3,0
sanmatenga,2010,4,0
sanmatenga,2010,7,0
sanmatenga,2011,1,0
sanmatenga,2011,2,0
sanmatenga,2011,3,1
sanmatenga,2011,4,2
sanmatenga,2011,5,4
sanmatenga,2011,6,0
sanmatenga,2011,7,0
sanmatenga,2011,9,0
sanmatenga,2011,12,0
sanmatenga,2012,1,0
sanmatenga,2012,2,0
sanmatenga,2012,3,0
sanmatenga,2012,4,0
sanmatenga,2012,5,0
sanmatenga,2012,6,1
sanmatenga,2012,7,0
sanmatenga,2012,8,0
sanmatenga,2012,9,0
sanmatenga,2012,10,0
sanmatenga,2012,11,0
sanmatenga,2012,12,0
sanmatenga,2013,1,0
sanmatenga,2013,2,0
sanmatenga,2013,3,0
sanmatenga,2013,5,1
sanmatenga,2013,6,0
sanmatenga,2013,7,0
sanmatenga,2013,8,0
sanmatenga,2013,9,0
sanmatenga,2013,10,0
sanmatenga,2013,11,0
sanmatenga,2013,12,0
sanmatenga,2014,1,0
sanmatenga,2014,2,0
sanmatenga,2014,3,1
sanmatenga,2014,4,3
sanmatenga,2014,5,0
sanmatenga,2014,6,0
sanmatenga,2014,7,0
sanmatenga,2014,8,0
sanmatenga,2014,9,0
sanmatenga,2014,10,0
sanmatenga,2014,11,0
sanmatenga,2014,12,0
sanmatenga,2015,1,0
sanmatenga,2015,2,0
sanmatenga,2015,3,0
sanmatenga,2015,4,0
sanmatenga,2015,5,0
sanmatenga,2015,6,0
sanmatenga,2015,7,0
sanmatenga,2015,8,1
sanmatenga,2015,9,0
sanmatenga,2015,10,0
sanmatenga,2015,11,0
sanmatenga,2015,12,0
sanmatenga,2016,1,0
sanmatenga,2016,2,0
sanmatenga,2016,3,0
sanmatenga,2016,4,0
sanmatenga,2016,5,0
sanmatenga,2016,6,1
sanmatenga,2016,7,0
sanmatenga,2016,8,0
sanmatenga,2016,9,0
sanmatenga,2016,10,1
sanmatenga,2016,11,0
sanmatenga,2016,12,0
sanmatenga,2017,1,0
sanmatenga,2017,2,0
sanmatenga,2017,3,0
sanmatenga,2017,4,0
sanmatenga,2017,5,1
sanmatenga,2017,6,0
sanmatenga,2017,7,0
sanmatenga,2017,8,0
sanmatenga,2017,9,0
sanmatenga,2017,10,0
sanmatenga,2017,11,0
sanmatenga,2017,12,2
sanmatenga,2018,1,0
sanmatenga,2018,2,0
sanmatenga,2018,3,0
sanmatenga,2018,4,0
sanmatenga,2018,5,2
sanmatenga,2018,6,0
sanmatenga,2018,7,0
sanmatenga,2018,8,0
sanmatenga,2018,9,0
sanmatenga,2018,10,0
sanmatenga,2018,11,1
sanmatenga,2018,12,1
sanmatenga,2019,1,7
sanmatenga,2019,2,3
sanmatenga,2019,3,4
sanmatenga,2019,4,7
sanmatenga,2019,5,4
sanmatenga,2019,6,4
sanmatenga,2019,7,15
sanmatenga,2019,8,7
sanmatenga,2019,9,4
sanmatenga,2019,10,7
sanmatenga,2019,11,1
sanmatenga,2019,12,9
sanmatenga,2020,1,12
sanmatenga,2020,2,4
sanmatenga,2020,3,6
sanmatenga,2020,4,3
sanmatenga,2020,5,3
sanmatenga,2020,6,3
sanmatenga,2020,7,6
sanmatenga,2020,8,6
sanmatenga,2020,9,3
sanmatenga,2020,10,1
sanmatenga,2020,11,2
sanmatenga,2020,12,0
seno,1997,2,0
seno,1998,12,0
seno,1999,1,0
seno,1999,3,0
seno,1999,4,0
seno,1999,5,0
seno,1999,6,0
seno,1999,7,0
seno,1999,8,0
seno,1999,11,0
seno,1999,12,0
seno,2000,1,0
seno,2000,4,0
seno,2000,5,0
seno,2000,10,0
seno,2000,11,0
seno,2000,12,0
seno,2001,6,0
seno,2001,7,0
seno,2001,12,0
seno,2002,2,0
seno,2002,9,0
seno,2003,10,0
seno,2004,2,0
seno,2004,6,0
seno,2005,2,0
seno,2005,10,0
seno,2005,12,0
seno,2006,5,0
seno,2006,6,0
seno,2006,7,0
seno,2006,12,0
seno,2007,10,0
seno,2008,2,0
seno,2008,3,0
seno,2008,5,0
seno,2008,6,0
seno,2009,1,0
seno,2010,2,0
seno,2010,3,0
seno,2010,4,0
seno,2010,7,0
seno,2011,1,0
seno,2011,2,0
seno,2011,3,1
seno,2011,4,0
seno,2011,5,2
seno,2011,6,0
seno,2011,7,0
seno,2011,9,0
seno,2011,12,0
seno,2012,1,0
seno,2012,2,0
seno,2012,3,0
seno,2012,4,0
seno,2012,5,0
seno,2012,6,0
seno,2012,7,0
seno,2012,8,0
seno,2012,9,0
seno,2012,10,0
seno,2012,11,0
seno,2012,12,0
seno,2013,1,0
seno,2013,2,0
seno,2013,3,0
seno,2013,5,0
seno,2013,6,0
seno,2013,7,0
seno,2013,8,0
seno,2013,9,0
seno,2013,10,0
seno,2013,11,0
seno,2013,12,0
seno,2014,1,0
seno,2014,2,0
seno,2014,3,0
seno,2014,4,0
seno,2014,5,0
seno,2014,6,0
seno,2014,7,0
seno,2014,8,0
seno,2014,9,0
seno,2014,10,1
seno,2014,11,0
seno,2014,12,0
seno,2015,1,0
seno,2015,2,0
seno,2015,3,0
seno,2015,4,0
seno,2015,5,0
seno,2015,6,0
seno,2015,7,1
seno,2015,8,0
seno,2015,9,0
seno,2015,10,0
seno,2015,11,0
seno,2015,12,0
seno,2016,1,0
seno,2016,2,0
seno,2016,3,0
seno,2016,4,0
seno,2016,5,0
seno,2016,6,0
seno,2016,7,0
seno,2016,8,0
seno,2016,9,0
seno,2016,10,0
seno,2016,11,0
seno,2016,12,0
seno,2017,1,0
seno,2017,2,0
seno,2017,3,0
seno,2017,4,0
seno,2017,5,1
seno,2017,6,0
seno,2017,7,0
seno,2017,8,0
seno,2017,9,0
seno,2017,10,0
seno,2017,11,0
seno,2017,12,0
seno,2018,1,0
seno,2018,2,0
seno,2018,3,0
seno,2018,4,0
seno,2018,5,0
seno,2018,6,0
seno,2018,7,0
seno,2018,8,0
seno,2018,9,0
seno,2018,10,0
seno,2018,11,1
seno,2018,12,1
seno,2019,1,1
seno,2019,2,0
seno,2019,3,0
seno,2019,4,4
seno,2019,5,3
seno,2019,6,3
seno,2019,7,0
seno,2019,8,1
seno,2019,9,0
seno,2019,10,2
seno,2019,11,1
seno,2019,12,3
seno,2020,1,3
seno,2020,2,1
seno,2020,3,2
seno,2020,4,3
seno,2020,5,2
seno,2020,6,1
seno,2020,7,1
seno,2020,8,0
seno,2020,9,2
seno,2020,10,4
seno,2020,11,3
seno,2020,12,0
sissili,1997,2,0
sissili,1998,12,0
sissili,1999,1,0
sissili,1999,3,0
sissili,1999,4,0
sissili,1999,5,0
sissili,1999,6,0
sissili,1999,7,0
sissili,1999,8,0
sissili,1999,11,0
sissili,1999,12,0
sissili,2000,1,0
sissili,2000,4,0
sissili,2000,5,0
sissili,2000,10,0
sissili,2000,11,0
sissili,2000,12,0
sissili,2001,6,0
sissili,2001,7,0
sissili,2001,12,0
sissili,2002,2,0
sissili,2002,9,0
sissili,2003,10,0
sissili,2004,2,0
sissili,2004,6,0
sissili,2005,2,0
sissili,2005,10,0
sissili,2005,12,0
sissili,2006,5,0
sissili,2006,6,0
sissili,2006,7,0
sissili,2006,12,0
sissili,2007,10,0
sissili,2008,2,0
sissili,2008,3,0
sissili,2008,5,0
sissili,2008,6,0
sissili,2009,1,0
sissili,2010,2,0
sissili,2010,3,0
sissili,2010,4,0
sissili,2010,7,0
sissili,2011,1,0
sissili,2011,2,0
sissili,2011,3,1
sissili,2011,4,0
sissili,2011,5,0
sissili,2011,6,0
sissili,2011,7,0
sissili,2011,9,0
sissili,2011,12,0
sissili,2012,1,0
sissili,2012,2,0
sissili,2012,3,0
sissili,2012,4,0
sissili,2012,5,0
sissili,2012,6,0
sissili,2012,7,0
sissili,2012,8,0
sissili,2012,9,0
sissili,2012,10,0
sissili,2012,11,0
sissili,2012,12,0
sissili,2013,1,0
sissili,2013,2,0
sissili,2013,3,0
sissili,2013,5,0
sissili,2013,6,0
sissili,2013,7,0
sissili,2013,8,0
sissili,2013,9,0
sissili,2013,10,0
sissili,2013,11,0
sissili,2013,12,0
sissili,2014,1,0
sissili,2014,2,0
sissili,2014,3,0
sissili,2014,4,0
sissili,2014,5,0
sissili,2014,6,0
sissili,2014,7,0
sissili,2014,8,0
sissili,2014,9,0
sissili,2014,10,0
sissili,2014,11,0
sissili,2014,12,0
sissili,2015,1,0
sissili,2015,2,0
sissili,2015,3,0
sissili,2015,4,0
sissili,2015,5,0
sissili,2015,6,0
sissili,2015,7,0
sissili,2015,8,0
sissili,2015,9,0
sissili,2015,10,0
sissili,2015,11,0
sissili,2015,12,0
sissili,2016,1,0
sissili,2016,2,0
sissili,2016,3,0
sissili,2016,4,0
sissili,2016,5,0
sissili,2016,6,0
sissili,2016,7,0
sissili,2016,8,0
sissili,2016,9,0
sissili,2016,10,0
sissili,2016,11,0
sissili,2016,12,0
sissili,2017,1,0
sissili,2017,2,0
sissili,2017,3,0
sissili,2017,4,0
sissili,2017,5,0
sissili,2017,6,0
sissili,2017,7,0
sissili,2017,8,0
sissili,2017,9,0
sissili,2017,10,0
sissili,2017,11,0
sissili,2017,12,0
sissili,2018,1,0
sissili,2018,2,0
sissili,2018,3,0
sissili,2018,4,0
sissili,2018,5,0
sissili,2018,6,0
sissili,2018,7,0
sissili,2018,8,0
sissili,2018,9,1
sissili,2018,10,0
sissili,2018,11,1
sissili,2018,12,0
sissili,2019,1,0
sissili,2019,2,0
sissili,2019,3,0
sissili,2019,4,0
sissili,2019,5,0
sissili,2019,6,0
sissili,2019,7,0
sissili,2019,8,0
sissili,2019,9,0
sissili,2019,10,0
sissili,2019,11,0
sissili,2019,12,0
sissili,2020,1,0
sissili,2020,2,0
sissili,2020,3,0
sissili,2020,4,0
sissili,2020,5,0
sissili,2020,6,1
sissili,2020,7,0
sissili,2020,8,0
sissili,2020,9,0
sissili,2020,10,1
sissili,2020,11,0
sissili,2020,12,0
soum,1997,2,0
soum,1998,12,0
soum,1999,1,0
soum,1999,3,0
soum,1999,4,0
soum,1999,5,0
soum,1999,6,0
soum,1999,7,0
soum,1999,8,0
soum,1999,11,0
soum,1999,12,0
soum,2000,1,0
soum,2000,4,0
soum,2000,5,0
soum,2000,10,0
soum,2000,11,0
soum,2000,12,0
soum,2001,6,0
soum,2001,7,0
soum,2001,12,0
soum,2002,2,0
soum,2002,9,0
soum,2003,10,0
soum,2004,2,0
soum,2004,6,0
soum,2005,2,0
soum,2005,10,0
soum,2005,12,0
soum,2006,5,0
soum,2006,6,0
soum,2006,7,0
soum,2006,12,0
soum,2007,10,0
